step,updates,sps,eps,beta,score_avg100,buffer,time,loss,q_mean,td_abs,grad_norm
7500000,228124,442.7209730726123,0.0,0.8625,8285.05,2000000,17098.170622587204,0.014366548135876655,9.3440234375,0.4118151693046093,inf
7510016,228437,61.73399691183571,0.0,0.8630508800000001,8431.5,2000000,17260.415098905563,0.012579702623188495,9.35390625,0.3952982179820538,0.22334127707406878
7520000,228749,445.13737309947174,0.0,0.8636,8607.25,2000000,17282.844130039215,0.013301450544968247,9.36125,0.40558566570281984,0.23584672227501868
7530016,229062,445.48842148836803,0.0,0.8641508800000001,8640.45,2000000,17305.32731819153,0.013455472654895858,9.3326953125,0.4109439779818058,0.2928081985283643
7540000,229374,445.758236966005,0.0,0.8647,8762.95,2000000,17327.72510957718,0.013589622484287247,9.3279296875,0.40691749200224875,0.23781773100607098
7550016,229687,446.32575090083964,0.0,0.86525088,8856.4,2000000,17350.16611814499,0.013089475021697581,9.2509765625,0.40890823796391484,0.2862891138996929
7560000,229999,446.00527402423353,0.0,0.8658000000000001,8856.4,2000000,17372.551503658295,0.013754900528583676,9.2869140625,0.4100527638196945,0.26986248614266517
7570016,230312,443.30566772465903,0.0,0.8663508800000002,9015.2,2000000,17395.145394802094,0.012966410358203576,9.1633203125,0.39421138003468514,inf
7580000,230624,438.2025743009966,0.0,0.8669,8975.35,2000000,17417.929377794266,0.012207372532575391,9.1916796875,0.39713759645819663,0.2643943843431771
7590016,230937,444.86182614168894,0.0,0.86745088,8975.35,2000000,17440.444233894348,0.012305554179474711,9.1377734375,0.38935275599360464,0.2855066942796111
7600000,231249,446.0235584458352,0.0,0.8680000000000001,8864.85,2000000,17462.828701734543,0.012439221745589748,9.1470703125,0.3957842323184013,0.2819557653926313
7610016,231562,445.68426932232586,0.0,0.86855088,8864.85,2000000,17485.302010059357,0.012507401410257444,9.1932421875,0.3985149198770523,0.21752557979896664
7620000,231874,445.68968256701675,0.0,0.8691,8864.85,2000000,17507.703246593475,0.012705223610391841,9.2303515625,0.3999827055633068,0.23396586986258627
7630016,232187,446.38264162722163,0.0,0.86965088,9017.95,2000000,17530.14139509201,0.012950835601659492,9.2492578125,0.4034470055997372,0.2551546445675194
7640000,232499,445.20314495778064,0.0,0.8702000000000001,9135.9,2000000,17552.56711268425,0.013942117698024958,9.33,0.42509633019566534,0.2882548034796491
7650016,232812,446.1463953745116,0.0,0.87075088,9387.4,2000000,17575.017142772675,0.013537442744127475,9.312734375,0.41424252822995183,0.20831412103027105
7660000,233124,445.64736964763733,0.0,0.8713000000000001,9928.6,2000000,17597.420506238937,0.012853104678215458,9.27796875,0.4124550703167915,0.23543983271345495
7670016,233437,445.7142815431654,0.0,0.87185088,9915.75,2000000,17619.89230132103,0.013521899414481595,9.341953125,0.4234538844227791,0.3003466698061675
7680000,233749,446.4083871016504,0.0,0.8724000000000001,9986.35,2000000,17642.257472515106,0.013248954562004655,9.2909375,0.4109890195727348,0.31670148521661756
7690016,234062,444.63921496531117,0.0,0.8729508800000001,10143.55,2000000,17664.78360080719,0.013272528290981427,9.3322265625,0.4213224315643311,0.2779227519687265
7700000,234374,446.4790240768762,0.0,0.8735,10143.55,2000000,17687.145233631134,0.01337143526878208,9.4396875,0.42420762315392496,0.21923744341358542
7710016,234687,445.8475340983007,0.0,0.87405088,10348.75,2000000,17709.610312461853,0.013118552615633234,9.396015625,0.4256075228750706,0.21818962470628323
7720000,234999,445.60171713365895,0.0,0.8746,10499.6,2000000,17732.015971183777,0.013185595967806876,9.3966796875,0.41809745028615,0.2632855377998203
7730016,235312,446.92025708089767,0.0,0.8751508800000001,10499.6,2000000,17754.427128076553,0.013310745492344723,9.3248828125,0.4239613731205463,inf
7740000,235624,446.3590577600187,0.0,0.8757,10431.25,2000000,17776.79477095604,0.012692467616871,9.2815234375,0.42521360486745835,0.2301175278890878
7750016,235937,445.29309025864984,0.0,0.87625088,10431.25,2000000,17799.287821531296,0.013307354014832526,9.3406640625,0.4287277651578188,0.2887688625790179
7760000,236249,93.96976545425723,0.0,0.8768,10497.45,2000000,17905.534761190414,0.01270110949059017,9.34734375,0.4176638004183769,0.24289672249928118
7770016,236562,446.12154089643053,0.0,0.87735088,10603.5,2000000,17927.986042022705,0.013269308253657073,9.4738671875,0.4285978376865387,0.2719724127743393
7780000,236874,445.3049644949631,0.0,0.8779000000000001,10688.3,2000000,17950.406631946564,0.013067163183586672,9.4883984375,0.42955345451831817,0.23670354852452874
7790016,237187,444.5280328849267,0.0,0.87845088,10894.35,2000000,17972.93839430809,0.013117493800236843,9.55078125,0.43274772316217425,0.28544083090499045
7800000,237499,439.2428619587249,0.0,0.879,10873.9,2000000,17995.66841650009,0.01412630761449691,9.554296875,0.4394631205499172,inf
7810016,237812,442.75367426018323,0.0,0.87955088,10939.85,2000000,18018.290476083755,0.0134883302252274,9.6026953125,0.4300058487057686,0.26905747171491384
7820000,238124,437.60324671294643,0.0,0.8801000000000001,10939.85,2000000,18041.10566329956,0.013808614037698135,9.600078125,0.4384486624598503,0.24746076771989464
7830016,238437,439.76983384756875,0.0,0.88065088,11097.8,2000000,18063.88121366501,0.013049808966461568,9.615234375,0.4254160390794277,0.2689898499287665
7840000,238749,429.8082457999764,0.0,0.8812,11097.8,2000000,18087.1101770401,0.013534321690094657,9.5545703125,0.4296975803375244,0.24507287390530108
7850016,239062,434.1022454207826,0.0,0.88175088,11097.8,2000000,18110.183082342148,0.012733925067586825,9.579609375,0.4190791755914688,0.27456675632856786
7860000,239374,474.7644485012204,0.0,0.8823000000000001,11097.8,2000000,18131.212458133698,0.01294988113513682,9.5808203125,0.4199221980571747,0.2327531386911869
7870016,239687,455.3835446346323,0.0,0.88285088,11167.65,2000000,18153.207104444504,0.013211691718315705,9.594453125,0.43319427520036696,inf
7880000,239999,355.59894962099895,0.0,0.8834000000000001,11155.1,2000000,18181.28367781639,0.01354971829103306,9.6351953125,0.4299806176126003,0.2854011315666139
7890016,240312,355.8597234572301,0.0,0.88395088,11155.1,2000000,18209.429599761963,0.01275194262387231,9.5658984375,0.429588447958231,0.2503697414044291
7900000,240624,329.7029973575847,0.0,0.8845000000000001,11197.0,2000000,18239.71139907837,0.012611091157887132,9.5337109375,0.42532708823680876,0.2190862914547324
7910016,240937,340.9036604557042,0.0,0.8850508800000001,11387.15,2000000,18269.092133760452,0.01291961649840232,9.488515625,0.42540686160326,0.22481388008221984
7920000,241249,407.3838149537404,0.0,0.8856,11329.65,2000000,18293.599734783173,0.012337222234345973,9.5149609375,0.43005831822752955,0.21618564562872053
7930016,241562,430.58317486575714,0.0,0.88615088,11630.05,2000000,18316.861210346222,0.013131193129811435,9.5600390625,0.4361148919165134,0.2615086893271655
7940000,241874,434.36471059947166,0.0,0.8867,11476.2,2000000,18339.846503019333,0.013154348315438255,9.5528515625,0.42896624803543093,inf
7950016,242187,437.15975518432845,0.0,0.8872508800000001,11454.8,2000000,18362.75803565979,0.013241273921448738,9.4691796875,0.42988950535655024,0.23736830273643136
7960000,242499,439.6772834828882,0.0,0.8878000000000001,11286.8,2000000,18385.465599536896,0.012669865076313727,9.51421875,0.4278257940709591,0.2342438520723954
7970016,242812,441.371406218816,0.0,0.88835088,11186.0,2000000,18408.158505916595,0.013730774752330034,9.456796875,0.44120380595326425,0.258675552373752
7980000,243124,442.620588951865,0.0,0.8889,11556.95,2000000,18430.715070724487,0.012717445059679448,9.415390625,0.4453870539367199,0.24688693520613014
7990016,243437,444.0902726086207,0.0,0.88945088,11519.95,2000000,18453.269043684006,0.012859225717838853,9.345,0.43580305024981497,0.26467285986058414
8000000,243749,444.77388220930965,0.0,0.8900000000000001,11264.85,2000000,18475.716404914856,0.01325436421087943,9.3645703125,0.4387425383925438,0.2970657306257635
8010016,244062,295.50682697837635,0.0,0.89055088,11425.3,2000000,18509.610714912415,0.013171795250382274,9.271796875,0.44173935547471044,inf
8020000,244374,442.4533613916312,0.0,0.8911,11576.05,2000000,18532.175805091858,0.012335517965257168,9.2958203125,0.4391798523068428,0.22144803575240077
8030016,244687,445.68510622406967,0.0,0.89165088,11705.75,2000000,18554.649071216583,0.012476326391915791,9.4000390625,0.43907102227211,0.2377391532296315
8040000,244999,441.3167864067293,0.0,0.8922000000000001,11959.85,2000000,18577.272275924683,0.01386429401813075,9.3828125,0.4535002632439136,0.24353295039385559
8050016,245312,444.2268725957403,0.0,0.89275088,11767.8,2000000,18599.819313526154,0.013762363742571324,9.3997265625,0.4583628858625889,0.28331486424431207
8060000,245624,445.36565133142597,0.0,0.8933000000000001,12137.8,2000000,18622.23684835434,0.013577475120546295,9.4367578125,0.4529161795973778,0.23049705957528205
8070016,245937,445.8806207001356,0.0,0.89385088,12065.3,2000000,18644.700260162354,0.013283863781252877,9.496640625,0.45251001641154287,0.28813390801660715
8080000,246249,447.0810509548003,0.0,0.8944000000000001,11849.6,2000000,18667.031781435013,0.01414708744501695,9.5219140625,0.46293595656752584,inf
8090016,246562,446.8469212749777,0.0,0.8949508800000001,12229.75,2000000,18689.44661641121,0.013633241597563028,9.5151171875,0.4542795994877815,0.26154282768256965
8100000,246874,445.54969785433144,0.0,0.8955000000000001,11985.25,2000000,18711.854891061783,0.01323545943479985,9.3934765625,0.4493169194459915,0.24707715257070959
8110016,247187,446.6650856132514,0.0,0.89605088,11985.25,2000000,18734.278851032257,0.012496913628419861,9.458671875,0.4459525756537914,0.24404267721809447
8120000,247499,446.96569381093985,0.0,0.8966000000000001,11852.6,2000000,18756.616135835648,0.012983172048698179,9.5235546875,0.4494054271280766,0.2119716507475823
8130016,247812,447.9252621489034,0.0,0.8971508800000001,11804.15,2000000,18778.977009058,0.01275431170943193,9.5501171875,0.4536714008450508,0.30269288389012217
8140000,248124,446.74140607064066,0.0,0.8976999999999999,11752.95,2000000,18801.325508356094,0.013064852345269173,9.6127734375,0.455450976639986,0.2919239494763315
8150016,248437,447.45670985107444,0.0,0.89825088,11702.0,2000000,18823.7097966671,0.012818794979248196,9.5292578125,0.4425398015975952,0.28668494334444405
8160000,248749,446.81051802395683,0.0,0.8988,11676.6,2000000,18846.054839134216,0.012436158193740993,9.5272265625,0.45213903799653055,0.2588796302024275
8170016,249062,447.09751371879963,0.0,0.8993508800000001,11971.45,2000000,18868.457110881805,0.013245583536336198,9.5628125,0.45061966717243196,0.26245291688479483
8180000,249374,446.2090335911158,0.0,0.8999,12005.2,2000000,18890.832274198532,0.011953399299527519,9.61125,0.44774226263165473,0.24137792121153326
8190016,249687,447.10965242887335,0.0,0.9004508800000001,11964.0,2000000,18913.233937740326,0.013007854904280976,9.65765625,0.4478426253050566,0.25373077009804546
8200000,249999,447.54183678756345,0.0,0.901,11741.0,2000000,18935.542466640472,0.013146673898445442,9.655,0.453102245926857,0.2523892099224031
8210016,250312,447.30938146488734,0.0,0.90155088,11296.85,2000000,18957.9341275692,0.012743235162924976,9.62,0.4535505798459053,inf
8220000,250624,446.95596175456996,0.0,0.9021,11032.45,2000000,18980.27189874649,0.012499369680299424,9.54734375,0.44694813922047616,0.2308170724613592
8230016,250937,447.86843593084023,0.0,0.90265088,11146.35,2000000,19002.635609149933,0.013039169025141746,9.5163671875,0.45204679280519483,0.256744801402092
8240000,251249,447.5587741259943,0.0,0.9032,10805.95,2000000,19024.94329380989,0.013134386766760145,9.4825,0.4588568435609341,0.2681380216474645
8250016,251562,447.66654733907245,0.0,0.90375088,10805.95,2000000,19047.317089796066,0.012534539772896097,9.410546875,0.4568704481422901,0.258016353668645
8260000,251874,118.0121817313934,0.0,0.9043000000000001,10461.85,2000000,19131.918525457382,0.012171436556382104,9.300078125,0.43873640567064287,0.2047579888533801
8270016,252187,446.6637891172588,0.0,0.90485088,10554.2,2000000,19154.34255051613,0.01221274032141082,9.2480859375,0.4441628748178482,0.21501162064261733
8280000,252499,447.6216462513512,0.0,0.9054,10498.6,2000000,19176.64710187912,0.012136093858862296,9.300625,0.4574090780317783,inf
8290016,252812,447.37947696040067,0.0,0.90595088,10460.0,2000000,19199.035254478455,0.013303457925794647,9.3816015625,0.4601138527691364,0.28171983228996395
8300000,253124,447.76998861732517,0.0,0.9065000000000001,10497.5,2000000,19221.332416534424,0.012356781776761637,9.3519921875,0.4349040049314499,0.2801741644181311
8310016,253437,448.01137418038655,0.0,0.9070508800000001,10395.0,2000000,19243.68899178505,0.012091472691390664,9.28,0.43589468851685526,0.22673820481635631
8320000,253749,446.04059485228726,0.0,0.9076,10227.3,2000000,19266.07260465622,0.01155584437190555,9.20171875,0.428215484470129,0.20200229067355394
8330016,254062,447.6236846026352,0.0,0.90815088,10177.6,2000000,19288.448543071747,0.012062710048630833,9.3012890625,0.4399119932949543,0.22311946323141454
8340000,254374,446.5908247638326,0.0,0.9087000000000001,10140.05,2000000,19310.804577827454,0.012121630893088877,9.328984375,0.44366012409329414,0.20068379645235837
8350016,254687,448.0946324725062,0.0,0.9092508800000001,10024.35,2000000,19333.156999111176,0.012827928951010108,9.3107421875,0.4452106960117817,inf
8360000,254999,447.227979600706,0.0,0.9098,9898.9,2000000,19355.48118376732,0.012809772456530482,9.3576953125,0.460371038466692,0.26424399053677916
8370016,255312,448.3690211894542,0.0,0.91035088,9969.45,2000000,19377.819926023483,0.012151128190453164,9.4041796875,0.46058146208524703,0.24352679133415223
8380000,255624,447.90756343264917,0.0,0.9109,9969.45,2000000,19400.110239505768,0.012617330468492583,9.388828125,0.4516455139219761,0.2330102409562096
8390016,255937,447.92217692690565,0.0,0.9114508800000001,10167.5,2000000,19422.47126674652,0.012215425943722949,9.37953125,0.4424312601983547,0.21116530265659095
8400000,256249,448.0368817685901,0.0,0.912,10238.9,2000000,19444.75514650345,0.012450202268082649,9.374296875,0.45693329423666,0.2519645630847663
8410016,256562,447.7420994182816,0.0,0.9125508800000001,10334.0,2000000,19467.125167131424,0.012275256100692786,9.403203125,0.4463437294960022,0.23579591299407185
8420000,256874,448.38212481824195,0.0,0.9131,10092.6,2000000,19489.391888856888,0.013008523164899088,9.3800390625,0.45189826637506486,inf
8430016,257187,447.76114056093286,0.0,0.91365088,10132.45,2000000,19511.760958194733,0.011667588467244059,9.4737890625,0.4397227211296558,0.23728907109238206
8440000,257499,447.89494948734364,0.0,0.9142,10193.05,2000000,19534.051899433136,0.011453039288753644,9.4355078125,0.4456738282740116,0.21583457925822586
8450016,257812,447.3015849070907,0.0,0.91475088,9669.05,2000000,19556.443950653076,0.011698332935920916,9.3712890625,0.4517991861701012,0.20604925095103682
8460000,258124,448.030635776696,0.0,0.9153,9609.95,2000000,19578.728141069412,0.011156888420227915,9.375546875,0.4425225034356117,0.18676591597497463
8470016,258437,448.39273403122604,0.0,0.91585088,9466.75,2000000,19601.065701961517,0.012046696164179593,9.421171875,0.45688586637377737,0.19848623335361482
8480000,258749,447.2811129247386,0.0,0.9164000000000001,9911.0,2000000,19623.387234687805,0.013533263967838138,9.3898046875,0.47274624586105346,0.26693362908437845
8490016,259062,448.37440002786934,0.0,0.9169508800000001,9746.75,2000000,19645.725708961487,0.01256829566671513,9.4131640625,0.4652743349969387,inf
8500000,259374,448.3502052124191,0.0,0.9175,9746.75,2000000,19667.994015932083,0.011994629708351568,9.2753125,0.4503352251648903,0.23630693953484297
8510016,259687,98.07475448411083,0.0,0.91805088,9781.3,2000000,19770.120195627213,0.01198144004913047,9.2020703125,0.44894517794251443,0.20719781464431436
8520000,259999,446.7367355050888,0.0,0.9186000000000001,9911.75,2000000,19792.468928575516,0.011376985537353904,9.2716796875,0.44049876272678373,0.17881280137691646
8530016,260312,446.4961771251817,0.0,0.9191508800000001,9961.15,2000000,19814.901371479034,0.011908878698013723,9.1666015625,0.45796858504414556,0.19553845386486501
8540000,260624,446.948352917472,0.0,0.9197,9971.15,2000000,19837.23952293396,0.011449464691686444,9.15515625,0.4466527377068996,0.216981223388575
8550016,260937,448.2249699409728,0.0,0.92025088,9615.95,2000000,19859.58544445038,0.012408567109378054,9.191796875,0.46522919937968255,0.19568903097882867
8560000,261249,447.7653683370747,0.0,0.9208000000000001,9732.05,2000000,19881.882836580276,0.0114194930519443,9.167265625,0.4471131666004658,0.18826619662344457
8570016,261562,448.1974398639004,0.0,0.9213508800000001,9217.65,2000000,19904.230130672455,0.011436672091949731,9.136796875,0.4445348146557808,0.19361253732815384
8580000,261874,448.17891362477053,0.0,0.9219,9217.65,2000000,19926.50694847107,0.011370272943750023,9.15328125,0.44526858761906624,0.21106452530249953
8590016,262187,447.1585613104797,0.0,0.9224508800000001,9217.65,2000000,19948.906161785126,0.012445591576397418,9.13578125,0.447020418047905,0.21154692573472858
8600000,262499,447.1698354596823,0.0,0.923,9424.1,2000000,19971.23324918747,0.011749973946716636,9.204375,0.4586331948637962,0.227066218778491
8610016,262812,447.7034446762846,0.0,0.9235508800000001,9424.1,2000000,19993.605201244354,0.011785942294518464,9.2042578125,0.44932553321123125,0.23993502222001553
8620000,263124,448.0759387458341,0.0,0.9241,9424.1,2000000,20015.887138605118,0.011831701474729926,9.2793359375,0.4452172139286995,0.21906264929566532
8630016,263437,448.3717728033034,0.0,0.9246508800000001,9444.7,2000000,20038.2257437706,0.011196633509825915,9.341640625,0.44666822001338,0.19565705835819244
8640000,263749,448.15904196975237,0.0,0.9252,9249.4,2000000,20060.503549337387,0.011218070136383176,9.4098046875,0.44480978295207024,0.1898756667226553
8650016,264062,447.73938893115627,0.0,0.92575088,9249.4,2000000,20082.873705387115,0.011778567605651914,9.4596875,0.45321967616677283,0.20384158522821963
8660000,264374,447.4379209689515,0.0,0.9263000000000001,9249.4,2000000,20105.187415361404,0.01126123204769101,9.4935546875,0.4551350951194763,0.18473183388821782
8670016,264687,448.359508043889,0.0,0.92685088,9426.15,2000000,20127.526631593704,0.011652642900589854,9.533984375,0.45496643155813216,inf
8680000,264999,447.1259854384208,0.0,0.9274,9601.05,2000000,20149.85590863228,0.011463876072666608,9.5886328125,0.45330703184008597,0.2257710939925164
8690016,265312,447.16924206923517,0.0,0.92795088,9464.15,2000000,20172.254586935043,0.011713647347642108,9.614453125,0.4671645972132683,0.24716324744746088
8700000,265624,446.4099480034321,0.0,0.9285000000000001,9465.85,2000000,20194.619679927826,0.011527472604066134,9.6057421875,0.4620605403184891,0.20033253557048739
8710016,265937,447.2232343538106,0.0,0.9290508800000001,9574.6,2000000,20217.015654087067,0.011669026378076524,9.6318359375,0.463846515417099,0.19756585356779396
8720000,266249,446.81890881918326,0.0,0.9296,9652.05,2000000,20239.360276937485,0.011742237839498557,9.61828125,0.4789547909796238,0.23385037678293885
8730016,266562,447.91875744258465,0.0,0.93015088,9401.05,2000000,20261.72147488594,0.013000825361232274,9.7153125,0.48877057954669,inf
8740000,266874,447.8881805038969,0.0,0.9307000000000001,9355.15,2000000,20284.024940252304,0.011864730530651285,9.7085546875,0.47444241389632225,0.19980973860248924
8750016,267187,447.06357546090885,0.0,0.9312508800000001,9424.35,2000000,20306.41672539711,0.011787732867524027,9.73859375,0.47662475407123567,0.20067038384731858
8760000,267499,157.39138887654113,0.0,0.9318000000000001,9424.35,2000000,20369.850945472717,0.011514608163852245,9.7689453125,0.4750484199821949,0.22389638825319708
8770016,267812,447.11105620305483,0.0,0.9323508800000001,9498.35,2000000,20392.25253868103,0.012399751422926784,9.7780078125,0.47500170588493346,0.28027608124539255
8780000,268124,446.00671810173367,0.0,0.9329000000000001,9498.35,2000000,20414.637851715088,0.011885422971099615,9.7801171875,0.46846637144684794,0.23655114812776445
8790016,268437,446.97945858435054,0.0,0.9334508800000001,9498.35,2000000,20437.046040296555,0.0120682084641885,9.868125,0.47575598761439325,0.26004055531695486
8800000,268749,447.2695517814689,0.0,0.934,9442.0,2000000,20459.368149995804,0.011704695370281116,9.8126953125,0.46288410797715185,0.22788560162298382
8810016,269062,448.2249412471048,0.0,0.9345508800000001,9726.2,2000000,20481.714072942734,0.011851727797766215,9.8378125,0.46609293594956397,0.23523344644345343
8820000,269374,448.1918553700614,0.0,0.9351,9693.45,2000000,20503.990247488022,0.011551686349557713,9.757109375,0.4638482888042927,0.24474913826212286
8830016,269687,447.30535217750315,0.0,0.9356508800000001,9693.45,2000000,20526.382110118866,0.011715631474507972,9.73265625,0.464880315810442,0.22320740515366197
8840000,269999,446.4537862000136,0.0,0.9362,9861.6,2000000,20548.745007038116,0.010997733457479626,9.72296875,0.4656329840421677,0.20460842403117568
8850016,270312,447.73037011695465,0.0,0.9367508800000001,9861.6,2000000,20571.11561369896,0.011895052462350578,9.765234375,0.4726396280527115,0.2807253530062735
8860000,270624,448.2290346668201,0.0,0.9373,10077.65,2000000,20593.38994050026,0.011475771974073724,9.7455859375,0.4717568245530128,0.26269834489561616
8870016,270937,448.01637176768025,0.0,0.93785088,10164.45,2000000,20615.74626636505,0.01134866927168332,9.7013671875,0.4672703820466995,inf
8880000,271249,448.5907726945917,0.0,0.9384000000000001,10232.5,2000000,20638.002631425858,0.010856681748991832,9.5791015625,0.4615403075516224,0.20060700174421073
8890016,271562,446.9147466705555,0.0,0.93895088,10258.5,2000000,20660.414064645767,0.011263424094067886,9.5801171875,0.4606639520823956,0.19615311078727246
8900000,271874,441.4774076495923,0.0,0.9395,10489.45,2000000,20683.02903842926,0.011766505632549525,9.4605859375,0.46532291010022164,0.17710961564444005
8910016,272187,446.5597900196356,0.0,0.94005088,10618.3,2000000,20705.458285808563,0.011298467606538907,9.427890625,0.4696932856738567,0.23253514085896312
8920000,272499,445.494041385056,0.0,0.9406000000000001,10618.3,2000000,20727.869359970093,0.010817298110341654,9.4455859375,0.45964481189846995,0.21837790590710937
8930016,272812,448.21322489136764,0.0,0.94115088,10484.8,2000000,20750.21586704254,0.010754939245525747,9.517109375,0.4509450291097164,0.2230589884426445
8940000,273124,447.623340053146,0.0,0.9417,10260.4,2000000,20772.520334005356,0.011754518782254308,9.51171875,0.47112162359058857,0.213354411306791
8950016,273437,448.3376169007379,0.0,0.94225088,10279.2,2000000,20794.860641002655,0.011549667906365357,9.5762890625,0.46282397851347923,0.2201764476718381
8960000,273749,448.0737812538423,0.0,0.9428000000000001,10368.9,2000000,20817.14268565178,0.011031748759560287,9.6166796875,0.4790478327870369,inf
8970016,274062,448.2314165897744,0.0,0.94335088,10349.25,2000000,20839.488285779953,0.010750801615649834,9.6048828125,0.45640626206994056,0.2024704207573086
8980000,274374,447.5393161467024,0.0,0.9439000000000001,10332.8,2000000,20861.79694032669,0.011398585041170008,9.6130078125,0.48035791277885437,0.1799254125356674
8990016,274687,445.7233186282648,0.0,0.94445088,10296.9,2000000,20884.26827979088,0.01150889876880683,9.589453125,0.4878669908642769,0.22863032926805318
9000000,274999,447.73232055308995,0.0,0.9450000000000001,10296.9,2000000,20906.567317724228,0.011623877090169116,9.6643359375,0.4921289883553982,0.16630604243837296
